; "SupportedThreads",40,"UsedThreads",40,"TotalMemory",540486615040,"PlanRigor","estimate","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1496243246,"CurrentTimeLocal","Wed May 31 17:07:26 2017","Hostname","r02n10"
; "Time_ContextCreate [ms]", 0.000364
; "Time_ContextDestroy [ms]", 0.000227
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","id","success","Time_Allocation [ms]","Time_PlanInitFwd [ms]","Time_PlanInitInv [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]","Size_DeviceTransfer [bytes]"
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,0,90,"Warmup",0.008969,5.179669,7.400048,215.494734,87.960928,74.361994,72.565053,1.814993,464.787793,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,1,90,"Warmup",0.010086,5.37088,7.555805,213.659403,92.651167,76.74189,72.034616,1.762558,469.788435,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,2,90,"Success",0.010261,5.293991,7.547238,213.442179,89.695774,74.671333,72.097425,1.722014,464.481842,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,3,90,"Success",0.011277,5.244785,7.466437,213.468155,95.88672,73.459946,72.086908,1.7529,469.378729,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,4,90,"Success",0.010589,5.205448,7.614591,213.790164,92.220451,78.173281,72.142861,1.73654,470.895487,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,5,90,"Success",0.01055,5.224232,7.417872,213.556497,95.62167,74.203423,72.728895,1.737813,470.502379,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,6,90,"Success",0.012063,5.258229,7.755454,214.830369,105.882773,74.411667,72.053352,1.726299,481.931735,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,7,90,"Success",0.01022,5.289869,7.537151,213.57125,95.348773,73.817686,72.070122,1.718903,469.365602,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,8,90,"Success",0.010697,5.258049,7.440042,217.189133,115.87897,74.588853,72.096296,1.74676,494.210722,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,9,90,"Success",0.011432,5.199406,7.611042,213.911725,96.972885,72.986078,71.984412,1.815245,470.493733,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,10,90,"Success",0.007598,5.291613,7.516848,213.310591,97.837248,74.556111,72.044942,1.84068,472.407093,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,256,512,11,90,"Success",0.01064,5.257582,7.458793,213.641802,91.849092,74.503153,72.025959,1.841897,466.590578,536870912,0,536870912
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,0,91,"Warmup",0.008883,5.231585,7.401315,439.869131,185.77028,172.475549,147.003905,2.766444,960.528974,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,1,91,"Warmup",0.009797,5.641468,7.961242,428.742408,193.43312,169.041043,146.549593,2.919237,954.299357,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,2,91,"Success",0.010095,5.372181,7.571681,427.531171,177.230237,177.747329,144.674544,2.635356,942.774352,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,3,91,"Success",0.009847,5.28939,7.492242,431.215348,197.223771,169.775187,146.171387,2.811204,959.990126,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,4,91,"Success",0.007436,5.293717,7.470795,428.164443,193.368103,169.983821,146.106814,2.863571,953.260566,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,5,91,"Success",0.010087,5.192704,7.569253,428.031867,184.55445,172.782551,149.484621,2.981708,950.60858,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,6,91,"Success",0.010162,5.241239,7.498207,427.58111,189.186845,173.419169,145.904022,2.944806,951.787157,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,7,91,"Success",0.009608,5.209189,7.610707,426.899331,193.009739,168.705355,146.424523,2.995401,950.86537,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,8,91,"Success",0.008107,5.192209,7.548809,426.88516,178.259032,171.68178,144.758191,2.784993,937.119864,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,9,91,"Success",0.010034,5.293269,7.581303,426.805392,189.979084,171.076806,146.01236,2.800276,949.560987,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,10,91,"Success",0.009163,5.302825,7.502005,427.460114,183.632848,169.2924,149.801272,2.956219,945.958816,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",256,512,512,11,91,"Success",0.01057,5.193346,7.563546,426.395126,190.698854,170.729862,145.378821,2.773233,948.745223,1073741824,0,1073741824
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,0,92,"Warmup",0.009001,3.781614,4.879549,868.141732,858.000044,927.949458,264.644182,4.649906,2932.057687,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,1,92,"Warmup",0.011061,3.741563,4.841767,867.934614,854.9603,931.519314,264.917404,4.626064,2932.553924,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,2,92,"Success",0.011811,3.742043,4.861261,865.405306,844.541907,931.589864,264.597839,4.646122,2919.398664,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,3,92,"Success",0.011467,3.7914,4.851756,862.812624,859.184556,931.237334,265.638999,4.803441,2932.33382,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,4,92,"Success",0.017151,3.721339,4.831813,868.600381,855.397553,935.073772,265.782825,4.755773,2938.183267,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,5,92,"Success",0.010754,3.789719,4.844206,866.995969,858.110164,925.615624,264.542073,4.640662,2928.551283,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,6,92,"Success",0.007863,3.764221,4.861528,867.284945,842.874529,897.364057,266.24818,4.748908,2887.156715,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,7,92,"Success",0.01181,3.75131,4.896977,861.345663,837.27998,857.106581,350.856963,6.556568,2921.807892,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,8,92,"Success",0.010018,3.797079,4.892116,1002.486097,843.05346,869.95537,258.663805,4.826825,2987.686705,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,9,92,"Success",0.006501,3.777585,4.968011,979.800941,842.461904,854.391014,359.787326,7.179389,3052.374854,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,10,92,"Success",0.010761,3.748229,4.87391,934.497199,748.766116,822.536327,286.748187,4.810855,2805.994622,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,512,11,92,"Success",0.009131,3.879575,4.987415,875.724146,841.491982,904.118662,266.275335,4.725438,2901.213948,2147483648,0,2147483648
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,0,93,"Warmup",0.007344,3.691281,4.719429,1702.905735,1719.753488,1891.274653,525.198427,8.793858,5856.346682,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,1,93,"Warmup",0.011,3.673482,4.710618,1702.0813,1736.925401,1870.433707,528.74651,9.326646,5855.911025,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,2,93,"Success",0.010151,3.68227,4.739923,1705.041136,1724.212914,1799.908997,528.691649,8.856994,5775.147155,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,3,93,"Success",0.009341,3.708002,4.876098,1701.353922,1716.925811,1801.572337,527.187364,8.785618,5764.421523,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,4,93,"Success",0.007667,3.71513,4.824431,1703.464985,1715.886759,1946.211675,532.489694,9.526989,5916.130117,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,5,93,"Success",0.009067,3.695885,4.768639,1664.223623,1725.804802,1879.512952,505.528439,8.676785,5792.222858,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,6,93,"Success",0.008996,3.691331,4.826194,1671.390104,1716.93283,1894.64727,506.475825,8.716044,5806.691602,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,7,93,"Success",0.009766,3.69137,4.82688,1670.129125,1727.173864,1880.123332,507.421781,8.811699,5802.190637,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,8,93,"Success",0.009487,3.700791,4.798659,1669.572379,1717.274083,1845.129171,516.62171,8.524939,5765.633837,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,9,93,"Success",0.007386,3.694829,4.811737,1675.243546,1705.067893,1859.646058,504.376819,8.732145,5761.583523,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,10,93,"Success",0.010159,3.714457,4.856307,1701.561578,1689.885795,1856.791919,526.580619,9.041284,5792.444722,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,512,1024,11,93,"Success",0.009589,3.702886,4.811121,1703.494002,1711.062348,1861.690479,526.519073,8.749052,5820.041516,4294967296,0,4294967296
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,0,94,"Warmup",0.008686,3.825205,4.96562,3349.786452,3418.752377,3748.447499,1017.90384,17.531086,11561.223794,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,1,94,"Warmup",0.009492,3.809981,4.932162,3355.102327,3398.891824,3766.608909,1024.061244,17.620059,11571.039372,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,2,94,"Success",0.010174,3.817953,4.934183,3354.672985,3419.629535,3749.700854,1030.063841,17.51464,11580.347773,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,3,94,"Success",0.009015,3.85414,4.959561,3356.576677,3355.609431,3864.563657,1048.825112,17.880526,11652.281034,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,4,94,"Success",0.010406,3.771561,4.858117,3401.693711,3399.251877,3875.178801,1061.393187,17.725509,11763.885549,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,5,94,"Success",0.010749,3.780415,4.875639,3411.43344,3252.096179,3739.9976,1065.194745,17.941136,11495.332866,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,6,94,"Success",0.007343,3.78792,4.850435,3368.782862,3400.783753,3895.327211,1022.127839,17.710988,11713.38148,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,7,94,"Success",0.010074,3.798934,4.859045,3404.611206,3399.019984,3857.215239,1066.249828,17.71661,11753.483855,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,8,94,"Success",0.007521,3.837715,4.954887,3418.224189,3401.850246,3957.270106,1074.890726,17.529571,11878.568276,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,9,94,"Success",0.006496,3.835937,4.989932,3419.539117,3391.372046,3766.822048,1057.807221,17.764692,11662.140832,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,10,94,"Success",0.006954,3.834065,5.000918,3411.718722,3436.78859,3803.552064,1054.592944,17.773978,11733.271105,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",512,1024,1024,11,94,"Success",0.010102,3.846921,4.972273,3414.853066,3414.613706,3750.61512,1095.805525,17.963487,11702.682673,8589934592,0,8589934592
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,0,95,"Warmup",0.006984,3.539533,5.079633,7043.431205,8748.974835,7832.108347,2113.215698,35.460759,25781.819354,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,1,95,"Warmup",0.009821,3.560593,5.216407,6821.766439,8006.934071,7701.859902,2248.569191,37.975217,24825.894491,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,2,95,"Success",0.006977,3.575643,5.163299,6805.764801,8628.485724,7974.032392,2212.129318,36.927342,25666.088688,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,3,95,"Success",0.006956,3.561897,5.197727,6783.112913,8437.737517,7691.95679,2231.41228,37.434076,25190.422794,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,4,95,"Success",0.00697,3.573729,5.205905,6936.058839,8684.186808,7590.539689,2371.967305,39.131631,25630.672832,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,5,95,"Success",0.012971,3.568311,5.236397,6975.192285,8768.058968,7779.654729,2313.258084,38.09751,25883.082205,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,6,95,"Success",0.007896,3.92252,5.775846,7035.88452,8767.475844,7673.633238,2328.178033,38.301728,25853.182636,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,7,95,"Success",0.007661,3.592691,5.238241,6917.245535,8689.391457,7479.335094,2369.751446,39.096336,25503.661164,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,8,95,"Success",0.00662,3.603137,5.171279,6864.758533,8678.615512,7741.100049,2288.671455,37.802256,25619.731428,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,9,95,"Success",0.007204,3.602069,5.26879,6896.207477,8039.955738,7174.866266,2370.910126,39.877336,24530.697744,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,10,95,"Success",0.007328,3.603696,5.231875,6982.468967,8794.618253,7852.997375,2240.567803,36.603488,25916.101586,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"powerof2",1024,1024,1024,11,95,"Success",0.007885,3.517287,5.091464,6874.794121,8757.888602,8115.353088,2183.55646,37.749782,25977.961677,17179869184,0,17179869184
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,0,96,"Warmup",0.000443,0.42925,0.424445,0.000392,0.045105,0.037917,0.0004,0.027397,0.966552,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,1,96,"Warmup",0.00044,0.431923,0.409335,0.000274,0.042248,0.038434,0.000355,0.024965,0.949472,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,2,96,"Success",0.000411,0.418918,0.436657,0.000311,0.038999,0.037288,0.000351,0.027371,0.961271,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,3,96,"Success",0.00029,0.403138,0.381928,0.000198,0.040846,0.035641,0.000558,0.024659,0.888243,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,4,96,"Success",0.000309,0.40247,0.381338,0.000262,0.040702,0.036724,0.000387,0.025122,0.888269,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,5,96,"Success",0.000385,0.389655,0.390576,0.000271,0.040548,0.038853,0.000342,0.025859,0.887587,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,6,96,"Success",0.000301,0.401824,0.381678,0.000247,0.040648,0.035593,0.000444,0.025842,0.887649,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,7,96,"Success",0.000409,0.390494,0.380489,0.000162,0.042481,0.036275,0.000403,0.024099,0.87585,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,8,96,"Success",0.000323,0.39008,0.392766,0.000244,0.040999,0.036862,0.000214,0.025837,0.888307,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,9,96,"Success",0.00042,0.401344,0.381139,0.000185,0.039875,0.037997,0.000471,0.025917,0.888203,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,10,96,"Success",0.000315,0.391182,0.380765,0.000179,0.04031,0.035112,0.000218,0.025633,0.874698,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,3,11,96,"Success",0.000437,0.39019,0.388746,0.000187,0.040623,0.036208,0.000373,0.024844,0.882532,432,0,432
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,0,97,"Warmup",0.000368,0.551316,0.520416,0.000271,0.036221,0.032338,0.000624,0.038109,1.180579,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,1,97,"Warmup",0.000332,0.497357,0.49682,0.00028,0.037187,0.033356,0.000565,0.038148,1.105117,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,2,97,"Success",0.00032,0.502774,0.489351,0.000222,0.04183,0.033719,0.000673,0.037765,1.107612,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,3,97,"Success",0.000327,0.494138,0.494854,0.000243,0.038763,0.031949,0.000637,0.037812,1.099681,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,4,97,"Success",0.000324,0.502482,0.488552,0.000182,0.039515,0.032172,0.000604,0.038238,1.103012,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,5,97,"Success",0.000268,0.493416,0.495277,0.000254,0.035611,0.035028,0.000586,0.038945,1.100368,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,6,97,"Success",0.000298,0.500876,0.488898,0.000254,0.037073,0.03244,0.0005,0.038342,1.099661,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,7,97,"Success",0.000345,0.493872,0.486691,0.000235,0.045203,0.034983,0.000685,0.038685,1.101529,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,8,97,"Success",0.000302,0.493421,0.496163,0.000227,0.039469,0.031091,0.000616,0.038832,1.100813,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,9,97,"Success",0.000292,0.512967,0.487151,0.000258,0.036893,0.044036,0.000539,0.038671,1.121608,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,10,97,"Success",0.000283,0.493235,0.495668,0.000237,0.039621,0.033813,0.000938,0.037174,1.101674,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",3,3,9,11,97,"Success",0.000286,0.500808,0.486552,0.000191,0.039456,0.033834,0.000591,0.047014,1.109654,1296,0,1296
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,0,113,"Warmup",0.000285,0.445817,0.415962,0.000462,0.040967,0.037159,0.000809,0.051035,0.993553,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,1,113,"Warmup",0.000457,0.422687,0.410647,0.000436,0.042774,0.038955,0.000979,0.063203,0.981028,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,2,113,"Success",0.00029,0.421922,0.421478,0.000443,0.042381,0.040887,0.000961,0.051558,0.98113,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,3,113,"Success",0.000522,0.426956,0.410877,0.000382,0.042776,0.041292,0.00077,0.055105,0.979441,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,4,113,"Success",0.000235,0.430686,0.409665,0.000297,0.042497,0.041238,0.000814,0.054021,0.980194,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,5,113,"Success",0.000251,0.419891,0.409091,0.000288,0.048278,0.038987,0.000726,0.052982,0.971841,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,6,113,"Success",0.000262,0.419552,0.421483,0.000291,0.04403,0.039026,0.000792,0.05233,0.978636,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,7,113,"Success",0.000261,0.429835,0.412086,0.000245,0.042577,0.039789,0.000751,0.054655,0.981591,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,8,113,"Success",0.000248,0.427611,0.410169,0.000225,0.041049,0.03839,0.000773,0.05118,0.970492,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,9,113,"Success",0.000406,0.419909,0.430074,0.000445,0.039639,0.039627,0.000761,0.05264,0.984364,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,10,113,"Success",0.000399,0.420405,0.420322,0.000257,0.042051,0.036996,0.000832,0.050346,0.973238,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,5,11,113,"Success",0.000266,0.429106,0.4104,0.000256,0.039292,0.039251,0.000699,0.053245,0.973244,2000,0,2000
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,0,98,"Warmup",0.000393,0.811398,0.802436,0.000536,0.083005,0.029356,0.000822,0.056764,1.78581,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,1,98,"Warmup",0.000395,0.808784,0.797278,0.000478,0.073564,0.029178,0.000735,0.055778,1.766986,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,2,98,"Success",0.000343,0.808319,0.797542,0.000455,0.066478,0.029338,0.000912,0.055141,1.759311,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,3,98,"Success",0.000335,0.812417,0.798387,0.000383,0.072945,0.028294,0.000965,0.058083,1.772681,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,4,98,"Success",0.000387,0.800865,0.809629,0.000435,0.065588,0.027587,0.000958,0.05665,1.762842,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,5,98,"Success",0.000378,0.799723,0.79657,0.00041,0.070612,0.027767,0.000788,0.057881,1.754882,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,6,98,"Success",0.000365,0.805074,0.791084,0.000476,0.070317,0.028568,0.000724,0.057041,1.754565,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,7,98,"Success",0.000365,0.808287,0.791677,0.000425,0.077637,0.026365,0.000744,0.055994,1.762201,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,8,98,"Success",0.000344,0.808768,0.796796,0.000473,0.069444,0.029649,0.000656,0.055501,1.762348,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,9,98,"Success",0.000356,0.809632,0.797418,0.00044,0.067218,0.027292,0.000742,0.057814,1.761641,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,10,98,"Success",0.000345,0.807367,0.800699,0.000493,0.067754,0.029593,0.000649,0.05737,1.765011,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",3,9,9,11,98,"Success",0.000369,0.809852,0.796978,0.000462,0.071779,0.02842,0.000784,0.057751,1.767131,3888,0,3888
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,0,124,"Warmup",0.000367,1.049124,1.022166,0.00139,0.067666,0.055825,0.001569,0.130392,2.329495,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,1,124,"Warmup",0.000538,1.025432,1.012282,0.001001,0.061532,0.051709,0.001515,0.120323,2.275135,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,2,124,"Success",0.000419,1.029173,1.015177,0.000985,0.064374,0.05442,0.001627,0.140365,2.307771,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,3,124,"Success",0.000441,1.030759,1.012052,0.001244,0.063082,0.059186,0.001476,0.119837,2.288911,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,4,124,"Success",0.000304,1.038446,1.011891,0.000906,0.058224,0.052838,0.001392,0.113742,2.27865,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,5,124,"Success",0.000265,1.028656,1.009824,0.000761,0.058929,0.04902,0.001437,0.111276,2.26098,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,6,124,"Success",0.000277,1.029512,1.013596,0.000921,0.06329,0.053776,0.001546,0.122755,2.28655,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,7,124,"Success",0.000373,1.021984,1.01585,0.00115,0.063063,0.057588,0.001177,0.127894,2.290155,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,8,124,"Success",0.000411,1.028061,1.013998,0.000936,0.062095,0.052277,0.001407,0.1209,2.280952,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,9,124,"Success",0.000207,1.02434,1.016782,0.000645,0.057909,0.049662,0.001218,0.117214,2.268776,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,10,124,"Success",0.000222,1.026316,1.014539,0.000546,0.062589,0.051826,0.001179,0.118048,2.276136,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",7,7,7,11,124,"Success",0.000392,1.025285,1.013068,0.00101,0.065273,0.05354,0.001509,0.114401,2.27533,5488,0,5488
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,0,114,"Warmup",0.000265,1.14656,1.163409,0.000955,0.082291,0.043107,0.001937,0.094723,2.534125,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,1,114,"Warmup",0.000296,1.140022,1.160914,0.001296,0.090467,0.043944,0.001571,0.082001,2.521394,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,2,114,"Success",0.00026,1.137761,1.157618,0.00119,0.098272,0.043176,0.00231,0.086549,2.527857,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,3,114,"Success",0.000278,1.14458,1.160363,0.000944,0.083666,0.046832,0.001924,0.081577,2.520969,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,4,114,"Success",0.000228,1.148754,1.161123,0.001048,0.083635,0.047394,0.001749,0.087753,2.532416,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,5,114,"Success",0.000236,1.137877,1.166046,0.001088,0.076834,0.043798,0.002016,0.085596,2.514327,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,6,114,"Success",0.00024,1.145071,1.157872,0.001098,0.074834,0.043365,0.001768,0.097693,2.522733,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,7,114,"Success",0.000248,1.139258,1.157573,0.001237,0.077688,0.04327,0.001807,0.081275,2.503331,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,8,114,"Success",0.000272,1.136596,1.161653,0.001526,0.082309,0.042341,0.002125,0.087294,2.514822,10000,0,10000
"Fftw","Inplace","Complex","double",3,"radix357",5,5,25,9,114,"Success",0.000289,1.137526,1.157083,0.001378,0.077393,0.043451,0.00189,0.081832,2.501892,10000,0,10000
